data/output/optimization/2/start-temp/0.04/10_1_3_0_6.txt/	0.274736	0.268341	1963	318	100
data/output/optimization/2/n-start-gates/35/10_1_3_0_6.txt/	0.0651041	0.0622598	1027	156	100
data/output/optimization/2/start-temp/0.12/10_1_4_0_8.txt/	0.27674	0.233558	2043	302	100
data/output/optimization/2/iterations-factor/130/10_1_3_0_6.txt/	0.0976846	0.0777303	333	247	100
data/output/optimization/2/n-start-gates/50/10_1_3_0_6.txt/	0.0589671	0.0560734	633	198	100
data/output/optimization/2/iterations-factor/120/10_1_3_0_6.txt/	0.101046	0.0924266	343	247	100
data/output/optimization/2/n-start-gates/45/10_1_3_0_6.txt/	0.0612455	0.0564961	751	193	100
data/output/optimization/2/iterations-factor/140/10_1_3_0_6.txt/	0.103501	0.086932	341	242	100
data/output/optimization/2/n-start-gates/55/10_1_3_0_6.txt/	0.0634461	0.0658946	613	226	100
data/output/optimization/2/iterations-factor/50/10_1_3_0_6.txt/	0.136416	0.124551	671	269	100
data/output/optimization/2/pid/0.3/10_1_3_0_6.txt/	0.058534	0.0570828	1197	126	100
data/output/optimization/2/n-norm/60/10_1_3_0_6.txt/	0.099236	0.0803902	676	258	100
data/output/optimization/2/iterations-factor/100/10_1_3_0_6.txt/	0.120311	0.115823	465	279	100
data/output/optimization/2/n-start-gates/40/10_1_3_0_6.txt/	0.0706222	0.0667385	992	170	100
data/output/optimization/2/iterations-factor/80/10_1_3_0_6.txt/	0.121699	0.0993906	433	251	100
data/output/optimization/2/n-norm/70/10_1_3_0_6.txt/	0.103666	0.0889199	710	252	100
data/output/optimization/2/n-start-gates/25/10_1_3_0_6.txt/	0.0842782	0.0917996	2135	136	100
data/output/optimization/2/n-norm/50/10_1_3_0_6.txt/	0.105755	0.0850767	687	246	100
data/output/optimization/2/iterations-factor/90/10_1_3_0_6.txt/	0.126041	0.1187	496	277	100
data/output/optimization/2/iterations-factor/10/10_1_4_0_8.txt/	0.297035	0.279389	7981	365	100
data/output/optimization/2/pid/0.2/10_1_3_0_6.txt/	0.0704702	0.0651374	1417	156	100
data/output/optimization/2/pid/0.4/10_1_3_0_6.txt/	0.0708282	0.0623985	1584	136	100
data/output/optimization/2/n-norm/30/10_1_3_0_6.txt/	0.121659	0.0977059	790	283	100
data/output/optimization/2/n-norm/40/10_1_3_0_6.txt/	0.11175	0.0877069	773	282	100
data/output/optimization/2/pid/0.1/10_1_3_0_6.txt/	0.0716508	0.0650709	1416	181	100
data/output/optimization/2/pid/0.5/10_1_3_0_6.txt/	0.0725168	0.0684255	1776	123	100
data/output/optimization/2/n-start-gates/60/10_1_3_0_6.txt/	0.0856607	0.0669464	710	250	100
data/output/optimization/2/iterations-factor/70/10_1_3_0_6.txt/	0.135903	0.128492	624	305	100
data/output/optimization/2/iterations-factor/150/10_1_3_0_6.txt/	0.128422	0.108872	333	244	100
data/output/optimization/2/n-norm/90/10_1_3_0_6.txt/	0.119282	0.091556	791	292	100
data/output/optimization/2/n-norm/80/10_1_3_0_6.txt/	0.119843	0.108543	792	275	100
data/output/optimization/2/n-norm/110/10_1_3_0_6.txt/	0.111403	0.0943583	734	304	100
data/output/optimization/2/n-norm/120/10_1_3_0_6.txt/	0.115186	0.0840079	795	306	100
data/output/optimization/2/pid/0.5/10_1_4_0_8.txt/	0.31601	0.322137	8338	134	100
data/output/optimization/2/n-start-gates/20/10_1_3_0_6.txt/	0.116637	0.115166	3206	121	100
data/output/optimization/2/n-norm/130/10_1_3_0_6.txt/	0.119031	0.0928011	815	322	100
data/output/optimization/2/pid/0.0/10_1_3_0_6.txt/	0.101955	0.0878106	1989	195	100
data/output/optimization/2/n-norm/140/10_1_3_0_6.txt/	0.125344	0.104209	833	306	100
data/output/optimization/2/start-temp/0.04/10_1_4_0_8.txt/	0.326083	0.264385	2437	354	100
data/output/optimization/2/n-norm/100/10_1_3_0_6.txt/	0.141567	0.114697	748	280	100
data/output/optimization/2/no-perms/10_1_3_0_6.txt/	0.10857	0.0699711	738	248	100
data/output/optimization/2/start-temp/0.08/10_1_4_0_2.txt/	0.0975826	0.0737755	542	213	100
data/output/optimization/2//10_1_3_0_6.txt/	0.123307	0.108631	816	279	100
data/output/optimization/2/simple/10_1_3_0_6.txt/	0.139904	0.116978	1035	264	100
data/output/optimization/2/start-temp/0.1/10_1_4_0_2.txt/	0.112071	0.0757913	689	214	100
data/output/optimization/2/n-start-gates/40/10_1_4_0_2.txt/	0.0583966	0.0571498	818	126	100
data/output/optimization/2/n-start-gates/15/10_1_3_0_6.txt/	0.180788	0.212327	8807	107	100
data/output/optimization/2/start-temp/0.12/10_1_4_0_2.txt/	0.117217	0.0943898	743	198	100
data/output/optimization/2/n-start-gates/45/10_1_4_0_2.txt/	0.0676296	0.0657605	832	135	100
data/output/optimization/2/n-start-gates/50/10_1_4_0_2.txt/	0.0598561	0.0471937	643	151	100
data/output/optimization/2/iterations-factor/120/10_1_4_0_2.txt/	0.091738	0.0732211	278	196	100
data/output/optimization/2/iterations-factor/140/10_1_4_0_2.txt/	0.0940883	0.0661028	261	186	100
data/output/optimization/2/n-start-gates/55/10_1_4_0_2.txt/	0.0639519	0.05366	604	155	100
data/output/optimization/2/iterations-factor/30/10_1_4_0_2.txt/	0.107546	0.0796062	782	207	100
data/output/optimization/2/iterations-factor/150/10_1_4_0_2.txt/	0.0987321	0.0761333	278	199	100
data/output/optimization/2/iterations-factor/20/10_1_4_0_2.txt/	0.119039	0.0985281	1204	206	100
data/output/optimization/2/iterations-factor/70/10_1_4_0_2.txt/	0.109907	0.0830554	427	199	100
data/output/optimization/2/iterations-factor/40/10_1_4_0_2.txt/	0.111046	0.0753091	689	214	100
data/output/optimization/2/iterations-factor/80/10_1_4_0_2.txt/	0.111263	0.0850531	405	211	100
data/output/optimization/2/iterations-factor/100/10_1_4_0_2.txt/	0.102578	0.0779474	327	213	100
data/output/optimization/2/iterations-factor/50/10_1_4_0_2.txt/	0.112641	0.0876573	575	212	100
data/output/optimization/2/n-start-gates/60/10_1_4_0_2.txt/	0.0744648	0.0673328	624	173	100
data/output/optimization/2/iterations-factor/130/10_1_4_0_2.txt/	0.106195	0.085665	302	207	100
data/output/optimization/2/iterations-factor/110/10_1_4_0_2.txt/	0.106277	0.0829843	328	210	100
data/output/optimization/2/n-norm/40/10_1_4_0_2.txt/	0.0992765	0.0780478	607	198	100
data/output/optimization/2/iterations-factor/90/10_1_4_0_2.txt/	0.110134	0.105805	356	205	100
data/output/optimization/2/pid/0.1/10_1_4_0_2.txt/	0.0804257	0.0689801	1579	124	100
data/output/optimization/2/iterations-factor/60/10_1_4_0_2.txt/	0.122489	0.0915793	529	225	100
data/output/optimization/2/n-norm/30/10_1_4_0_2.txt/	0.10263	0.0723554	560	215	100
data/output/optimization/2/start-temp/0.06/10_1_4_0_2.txt/	0.153172	0.142571	937	239	100
data/output/optimization/2/n-norm/90/10_1_4_0_2.txt/	0.107939	0.0770213	647	199	100
data/output/optimization/2/iterations-factor/10/10_1_4_0_2.txt/	0.1392	0.109623	2796	208	100
data/output/optimization/2/start-temp/0.02/10_1_3_0_6.txt/	0.420101	0.290552	3121	300	100
data/output/optimization/2/n-start-gates/35/10_1_4_0_2.txt/	0.0995758	0.0876348	1598	122	100
data/output/optimization/2/n-norm/80/10_1_4_0_2.txt/	0.113515	0.0758021	686	214	100
data/output/optimization/2/n-norm/60/10_1_4_0_2.txt/	0.116165	0.0821705	699	209	100
data/output/optimization/2/n-norm/50/10_1_4_0_2.txt/	0.116415	0.0870899	706	221	100
data/output/optimization/2/pid/0.2/10_1_4_0_2.txt/	0.0870099	0.105475	1726	116	100
data/output/optimization/2/n-norm/140/10_1_4_0_2.txt/	0.110675	0.0780264	696	228	100
data/output/optimization/2/n-norm/130/10_1_4_0_2.txt/	0.110999	0.0845388	639	211	100
data/output/optimization/2/n-norm/100/10_1_4_0_2.txt/	0.123071	0.107162	724	223	100
data/output/optimization/2/n-norm/120/10_1_4_0_2.txt/	0.117796	0.0921522	645	215	100
data/output/optimization/2/n-start-gates/30/10_1_4_0_2.txt/	0.118824	0.130475	2464	112	100
data/output/optimization/2/n-norm/70/10_1_4_0_2.txt/	0.131319	0.0963245	793	243	100
data/output/optimization/2/n-norm/110/10_1_4_0_2.txt/	0.123582	0.0864568	727	219	100
data/output/optimization/2/pid/0.0/10_1_4_0_2.txt/	0.115606	0.120514	2238	119	100
data/output/optimization/2/start-temp/0.12/10_1_4_0_1.txt/	0.0599304	0.0500077	341	193	100
data/output/optimization/2/start-temp/0.1/10_1_4_0_1.txt/	0.0602517	0.0437286	357	212	100
data/output/optimization/2/iterations-factor/10/10_1_4_0_1.txt/	0.0529584	0.0394086	802	180	100
data/output/optimization/2/pid/0.3/10_1_4_0_2.txt/	0.123804	0.137285	2520	112	100
data/output/optimization/2/start-temp/0.08/10_1_4_0_1.txt/	0.0654698	0.0501686	347	207	100
data/output/optimization/2/iterations-factor/30/10_1_4_0_1.txt/	0.0572973	0.0451587	414	211	100
data/output/optimization/2/iterations-factor/40/10_1_4_0_1.txt/	0.0602892	0.0437508	357	212	100
data/output/optimization/2/iterations-factor/50/10_1_4_0_1.txt/	0.0617526	0.0514256	322	212	100
data/output/optimization/2/start-temp/0.02/10_1_4_0_8.txt/	0.473613	0.436637	3440	328	100
data/output/optimization/2/iterations-factor/20/10_1_4_0_1.txt/	0.0653593	0.0442441	577	230	100
data/output/optimization/2/iterations-factor/60/10_1_4_0_1.txt/	0.0558355	0.0427333	289	202	100
data/output/optimization/2/iterations-factor/90/10_1_4_0_1.txt/	0.0587883	0.049966	243	194	100
data/output/optimization/2/iterations-factor/120/10_1_4_0_1.txt/	0.0589173	0.0470653	224	194	100
data/output/optimization/2/n-start-gates/30/10_1_4_0_1.txt/	0.0292943	0.0287763	643	113	100
data/output/optimization/2/start-temp/0.16/10_1_4_0_1.txt/	0.0694763	0.0588671	465	184	100
data/output/optimization/2/start-temp/0.06/10_1_4_0_1.txt/	0.0801868	0.0710833	470	215	100
data/output/optimization/2/iterations-factor/130/10_1_4_0_1.txt/	0.060629	0.0524203	235	198	100
data/output/optimization/2/iterations-factor/110/10_1_4_0_1.txt/	0.0607113	0.0522062	235	200	100
data/output/optimization/2/iterations-factor/70/10_1_4_0_1.txt/	0.0618286	0.0507358	275	204	100
data/output/optimization/2/iterations-factor/80/10_1_4_0_1.txt/	0.062181	0.0501971	265	200	100
data/output/optimization/2/no-perms/10_1_4_0_2.txt/	0.112594	0.0843115	665	200	100
data/output/optimization/2/n-start-gates/40/10_1_4_0_1.txt/	0.0224317	0.0161802	338	118	100
data/output/optimization/2/n-start-gates/35/10_1_4_0_1.txt/	0.0247776	0.0216565	431	119	100
data/output/optimization/2/pid/0.4/10_1_4_0_2.txt/	0.145428	0.129076	3265	110	100
